Year,Province,Regency/City,Plastic per day (ton),Plastic per year (ton),Land Area (km2),Population,GDP,Gini,HDI,highest_restriction,start_date,Years Since Start,Plastic Growth Rate,log_GDP,log_Gini,squareroot_landarea
2021,Jawa Tengah,SRAGEN,66.23720999999999,24176.60651,941.54,983641.0,40087775.48,0.313,74.08,Fee,2020,1,9.705925605660525,7.603011957383838,-0.5044556624535516,30.684523786430187
2021,Jawa Tengah,BLORA,90.74,33120.632000000005,1821.59,886147.0,26928608.47,0.32,69.37,Fee,2020,1,-38.92258696265534,7.430213911918211,-0.494850021680094,42.680089034583794
2021,Jawa Tengah,REMBANG,84.62987000000001,30890.06102,887.13,647766.0,20071106.77,0.332,70.43,Fee,2020,1,3.176710551055284,7.302571321209508,-0.4788619162959637,29.78472763011272
2021,Jawa Tengah,PATI,133.79399573913045,48835.10347904348,1489.19,1330983.0,45565935.33,0.332,72.28,Ban,2019,2,7.208162523165251,7.658640289445213,-0.4788619162959637,38.590024617768776
2021,Jawa Tengah,JEPARA,86.81736,31688.1628,1059.25,1188510.0,32045698.36,0.329,72.36,Fee,2020,1,-36.55046923739462,7.505769740441527,-0.48280410205002566,32.546121120649694
2021,Jawa Tengah,DEMAK,166.65075900000002,60827.829252,900.12,1212377.0,27649980.0,0.283,72.57,Fee,2020,1,,7.441694821503546,-0.5482135644757098,30.00199993333778
2021,Jawa Tengah,SEMARANG,157.96499999999995,57656.7,950.21,1059844.0,51796320.01,0.376,74.24,Fee,2020,1,55.86633905684344,7.714298905379924,-0.42481215507233894,30.825476476447207
2021,Jawa Tengah,TEMANGGUNG,74.57534700000001,27220.137336,837.71,794403.0,22627791.48,0.374,69.88,Fee,2020,1,42.164725461354415,7.354642167969087,-0.42712839779951983,28.943220276949145
2021,Jawa Tengah,BATANG,51.86560000000001,18930.7808,788.65,807005.0,23125755.99,0.303,68.92,Fee,2020,1,13.17134758730929,7.364095938899451,-0.518557371497695,28.08291295432153
2021,Jawa Tengah,PEKALONGAN,34.8777,12730.3083,837.0,976504.0,24030300.26,0.308,70.11,Fee,2020,1,,7.380759197372624,-0.5114492834995558,28.930952282978865
2021,Jawa Tengah,PEMALANG,118.9432643478261,43413.96614095653,1118.03,1484209.0,27443892.73,0.333,66.56,Fee,2020,1,21.462597088161893,7.438445713129956,-0.4775557664936801,33.436955603044964
2021,Jawa Tengah,TEGAL,221.3442,80790.4317,876.1,1608611.0,37334993.58,0.322,68.79,Fee,2020,1,49.867643175440456,7.572116080984461,-0.4921441283041691,29.598986469134378
2021,Jawa Tengah,BREBES,108.1509,39475.1786,1902.37,1992685.0,48966236.57,0.35,66.32,Fee,2020,1,-27.125251400591864,7.689896726446441,-0.4559319556497244,43.61616672748764
2021,Jawa Tengah,KOTA MAGELANG,17.3462,6331.30495,16.06,121610.0,9178749.62,0.452,79.43,Fee,2020,1,-9.970249878397786,6.962783523236091,-0.3448615651886179,4.007492981902775
2021,Jawa Tengah,KOTA SALATIGA,22.681264,8278.992768347827,57.36,193525.0,14008905.62,0.411,83.6,Fee,2022,-1,4.394839784207782,7.146404209392894,-0.38615817812393083,7.573638491504595
2021,Jawa Tengah,KOTA SEMARANG,202.98408,74088.957,373.78,1656564.0,204871001.7,0.427,83.55,Ban,2019,2,-7.566571580885495,8.311480490890593,-0.36957212497497616,19.33339080451228
2021,Jawa Tengah,KOTA TEGAL,28.219800000000003,10300.2928,39.68,275781.0,16017044.53,0.384,75.52,Fee,2020,1,,7.204582382988846,-0.4156687756324692,6.299206299209449
2022,Jawa Tengah,CILACAP,156.12792800000005,56986.55907600001,2124.47,1988622.0,120938296.4,0.356,70.99,Fee,2020,2,0.7684873776832468,8.08256384661414,-0.44855000202712486,46.091973270841855
2022,Jawa Tengah,BANYUMAS,161.06699999999998,58789.347,1335.3,1806013.0,62852908.13,0.353,73.17,Ban,2019,3,0.3105789250746449,7.798325376780812,-0.4522252946121775,36.54175693641454
2022,Jawa Tengah,PURBALINGGA,94.284208,34413.73591999999,677.55,1019840.0,28820822.77,0.344,69.54,Fee,2020,2,1.6012862603070888,7.459706374790615,-0.46344155742846993,26.029790625358476
2022,Jawa Tengah,KEBUMEN,55.566,20281.608,1211.74,1376825.0,32601944.7,0.354,70.79,Fee,2020,2,5.139108385088376,7.513243506426502,-0.4509967379742122,34.81005601834045
2022,Jawa Tengah,PURWOREJO,43.4355,15854.133,1091.49,778257.0,21349004.94,0.353,73.6,Fee,2020,2,67.0999170494049,7.329377637715232,-0.4522252946121775,33.03770573148202
2022,Jawa Tengah,WONOSOBO,37.027875,13515.306815999998,981.41,896346.0,21590618.38,0.363,68.89,Fee,2020,2,-49.52201170958925,7.334265081202956,-0.4400933749638875,31.32746398928582
2022,Jawa Tengah,BOYOLALI,55.124611400000006,20120.58491212,1008.45,1079952.0,38814934.12,0.366,74.97,Fee,2020,2,-6.208648003030859,7.588998853378612,-0.43651891460558934,31.75610177587923
2022,Jawa Tengah,KLATEN,96.77451,35322.86772,658.22,1275850.0,46613428.71,0.364,76.95,Fee,2020,2,8.931919847517978,7.6685110491901805,-0.438898616350944,25.655798564846897
2022,Jawa Tengah,SUKOHARJO,61.634976,22496.815627,489.12,916627.0,42819987.27,0.368,77.94,Fee,2020,2,7.63898268920582,7.631646533846566,-0.43415218132648237,22.11605751484654
2022,Jawa Tengah,WONOGIRI,86.93,31729.4625,1793.67,1057087.0,33699422.13,0.348,71.04,Ban,2020,2,-20.859164027398947,7.527622453752525,-0.4584207560534191,42.351741404575094
2022,Jawa Tengah,KARANGANYAR,75.104,27413.194000000003,775.44,947642.0,43116960.28,0.36,76.58,Fee,2020,2,3.781334544390935,7.634648135755775,-0.44369749923271273,27.846723326093503
2022,Jawa Tengah,SRAGEN,66.10015999999999,24126.74656,941.54,992243.0,44280477.06,0.349,74.65,Fee,2020,2,-0.20623221037815442,7.6462122911454715,-0.45717457304082015,30.684523786430187
2022,Jawa Tengah,GROBOGAN,160.04509036000002,58416.778309,2013.86,1470150.0,31819468.19,0.333,70.97,Fee,2020,2,44.35351131852509,7.5026929168542935,-0.4775557664936801,44.87605151971372
2022,Jawa Tengah,BLORA,145.559,53128.465,1821.59,888224.0,30968894.31,0.342,69.95,Fee,2020,2,60.40897106069711,7.490925699911586,-0.46597389394386496,42.680089034583794
2022,Jawa Tengah,REMBANG,86.85878500000001,31702.957,887.13,650770.0,22107209.24,0.326,71.0,Fee,2020,2,2.6315777734258416,7.34453392176615,-0.48678239993206096,29.78472763011272
2022,Jawa Tengah,KUDUS,81.968464,29918.589955,425.15,856472.0,114664501.5,0.379,75.89,Ban,2020,2,-2.428341333958839,8.05942898730989,-0.42136079003192767,20.61916584151745
2022,Jawa Tengah,JEPARA,96.329632,35160.635712,1059.25,1192811.0,35001075.36,0.342,73.15,Fee,2020,2,10.958265185383365,7.5440813876571235,-0.46597389394386496,32.546121120649694
2022,Jawa Tengah,DEMAK,158.9214,58006.5992,900.12,1223217.0,30256163.85,0.3,73.36,Fee,2020,2,-4.638058084091901,7.480813863396727,-0.5228787452803376,30.00199993333778
2022,Jawa Tengah,SEMARANG,99.85176576,36446.032054840005,950.21,1068492.0,56632203.74,0.345,74.67,Fee,2020,2,-36.78786324080288,7.753063461741308,-0.4621809049267259,30.825476476447207
2022,Jawa Tengah,TEMANGGUNG,69.784416,25471.184528,837.71,799764.0,24733342.72,0.37,70.77,Fee,2020,2,-6.425216693109482,7.393282815380528,-0.431798275933005,28.943220276949145
2022,Jawa Tengah,KENDAL,21.566526,7871.743592000001,1118.13,1033367.0,49705156.3,0.367,73.19,Fee,2020,2,-53.19499314174404,7.696401443793299,-0.4353339357479107,33.438450921057935
2022,Jawa Tengah,BATANG,90.7648,33128.865600000005,788.65,813791.0,25488048.01,0.293,69.45,Fee,2020,2,74.99999577407819,7.406336576507058,-0.5331323796458906,28.08291295432153
2022,Jawa Tengah,PEMALANG,111.86593504,40831.31313028,1118.03,1500754.0,29948827.68,0.319,67.19,Fee,2020,2,-5.948899030075172,7.476379826990049,-0.4962093169428189,33.436955603044964
2022,Jawa Tengah,TEGAL,117.5482,42905.2722,876.1,1623595.0,40781386.16,0.354,69.53,Fee,2020,2,-46.893126701784915,7.6104619833697305,-0.4509967379742122,29.598986469134378
2022,Jawa Tengah,BREBES,251.3275,91734.4,1902.37,2010617.0,53771057.5,0.342,67.03,Fee,2020,2,132.3850157323924,7.730548577706401,-0.46597389394386496,43.61616672748764
2022,Jawa Tengah,KOTA MAGELANG,17.30965,6317.6933,16.06,121675.0,10088598.49,0.427,80.39,Fee,2020,2,-0.2149896444334054,7.0038308381560865,-0.36957212497497616,4.007492981902775
2022,Jawa Tengah,KOTA SURAKARTA,85.53071700000001,31218.620785000003,46.01,523008.0,55964803.85,0.419,83.08,Fee,2020,2,,7.747914985948527,-0.3777859770337047,6.783067152844648
2022,Jawa Tengah,KOTA SALATIGA,6.324464,2308.422712,57.36,195065.0,15407642.3,0.45,84.35,Ban,2022,0,-72.11710679558097,7.187736187424578,-0.3467874862246563,7.573638491504595
2022,Jawa Tengah,KOTA SEMARANG,203.14232,74146.65783999999,373.78,1659975.0,227619168.1,0.438,84.08,Ban,2019,3,0.07788048629162603,8.357208831754388,-0.3585258894959005,19.33339080451228
2022,Jawa Tengah,KOTA TEGAL,40.971784320000005,14954.77099516,39.68,278299.0,17706313.13,0.373,76.15,Fee,2020,2,45.1878241282617,7.24812814029864,-0.4282911681913124,6.299206299209449
2019,Jawa Timur,PACITAN,48.99076,17881.52592,1389.92,555304.0,15961908.38,0.4,68.16,None,2019,0,,7.203084813666119,-0.3979400086720376,37.281630865615305
2019,Jawa Timur,TRENGGALEK,46.76825026923076,17070.52255253846,1147.22,696295.0,18553191.68,0.37,69.46,None,2019,0,,7.268418631459325,-0.431798275933005,33.870636250297984
2019,Jawa Timur,TULUNGAGUNG,23.37795,8532.9846,1055.65,1039284.0,39215494.09,0.3,72.62,Ban,2019,0,,7.5934576912116905,-0.5228787452803376,32.49076791951831
2019,Jawa Timur,BLITAR,41.56100000000001,15169.714000000002,1336.48,1160677.0,36447136.4,0.33,70.57,Ban,2019,0,,7.561663412090678,-0.4814860601221125,36.55789928319186
2019,Jawa Timur,KEDIRI,77.0721753076923,28131.49479857692,1386.05,1574272.0,41183683.13,0.3,71.85,None,2019,0,,7.614725183746488,-0.5228787452803376,37.2296924510531
2019,Jawa Timur,MALANG,158.03996800000002,57684.67624800001,3530.65,2606204.0,103744108.3,0.38,70.35,None,2019,0,,8.015963442199034,-0.42021640338318983,59.419272967615484
2019,Jawa Timur,LUMAJANG,89.06230000000001,32507.963780000005,1790.9,1042395.0,32620951.1,0.3,65.33,Ban,2019,0,,7.513496619226026,-0.5228787452803376,42.31902645383043
2019,Jawa Timur,BANYUWANGI,265.90067200000004,97053.943296,3593.06,1613991.0,83595729.11,0.31,70.6,None,2019,0,,7.922184089982792,-0.5086383061657274,59.9421387673146
2019,Jawa Timur,BONDOWOSO,72.29475000000001,26387.573630000003,1525.97,775715.0,19854048.49,0.3,66.09,None,2019,0,,7.297849078232209,-0.5228787452803376,39.0636659825982
2019,Jawa Timur,SITUBONDO,30.7344,11217.9132,1669.87,682978.0,20210136.3,0.32,67.09,Ban,2019,0,,7.305569242468212,-0.494850021680094,40.864042873900765
2019,Jawa Timur,PROBOLINGGO,78.77427999999999,28752.56319,1696.21,1168503.0,34013658.49,0.33,65.6,None,2019,0,,7.531653346915594,-0.4814860601221125,41.18507011041744
2019,Jawa Timur,PASURUAN,175.49861699999997,64056.8398236923,1474.02,1627396.0,145875790.9,0.31,68.29,None,2019,0,,8.163983223689756,-0.5086383061657274,38.39296810615194
2019,Jawa Timur,SIDOARJO,134.6323,49140.7015,634.38,2249476.0,204201621.6,0.31,80.05,None,2019,0,,8.31005918657134,-0.5086383061657274,25.18690135765017
2019,Jawa Timur,NGANJUK,64.26083415384615,23455.449724884613,1224.25,1054611.0,26651116.15,0.42,71.71,None,2019,0,,7.425715402016828,-0.37675070960209955,34.98928407384181
2019,Jawa Timur,MADIUN,53.822097,19645.209288,1037.58,682684.0,18931550.75,0.33,71.69,None,2019,0,,7.277186190011521,-0.4814860601221125,32.21148863371577
2019,Jawa Timur,NGAWI,73.084,26675.748,1295.98,830108.0,20432646.96,0.34,70.41,None,2019,0,,7.3103246312265915,-0.46852108295774486,35.99972222115054
2019,Jawa Timur,BOJONEGORO,178.059,64990.9225,2198.79,1249692.0,78046325.64,0.31,68.75,None,2019,0,,7.892352461635011,-0.5086383061657274,46.891257180843425
2019,Jawa Timur,TUBAN,54.099384,19746.155042,1834.15,1172790.0,64992760.39,0.3,68.37,None,2019,0,,7.812864982830838,-0.5228787452803376,42.82697747915442
2019,Jawa Timur,GRESIK,53.55075000000001,19545.78285,1191.25,1312881.0,138893603.7,0.28,76.1,Ban,2021,-2,,8.142682246156934,-0.5528419686577808,34.514489710844636
2019,Jawa Timur,SAMPANG,30.17916,11015.3934,1233.08,978875.0,19788732.21,0.27,61.94,None,2019,0,,7.296417971475821,-0.5686362358410126,35.115238857225506
2019,Jawa Timur,PAMEKASAN,41.02828196153845,14975.261982115384,792.24,879992.0,17028502.84,0.34,65.94,Ban,2019,0,,7.231176466112389,-0.46852108295774486,28.146758250285234
2019,Jawa Timur,SUMENEP,62.42265999999999,22784.442467,1998.54,1088910.0,33298636.46,0.3,66.22,None,2019,0,,7.52242645002217,-0.5228787452803376,44.70503327367065
2019,Jawa Timur,KOTA KEDIRI,35.3952,12918.811199999998,63.4,287409.0,139244873.6,0.32,78.08,Ban,2023,-4,,8.143779215276904,-0.494850021680094,7.962411694957753
2019,Jawa Timur,KOTA BLITAR,6.45554,2356.20567,32.57,141876.0,6791619.37,0.34,78.56,None,2019,0,,6.831973338287021,-0.46852108295774486,5.7070132293521105
2019,Jawa Timur,KOTA MALANG,46.9329,17130.416800000003,145.28,870682.0,72764205.45,0.34,81.32,Ban,2019,0,,7.861917791421529,-0.46852108295774486,12.053215338655491
2019,Jawa Timur,KOTA PROBOLINGGO,16.84032,6147.004989999999,56.67,237208.0,11349178.22,0.27,73.27,Ban,2019,0,,7.054964415939699,-0.5686362358410126,7.527947927556354
2019,Jawa Timur,KOTA PASURUAN,11.552640000000002,4216.5833600000005,35.29,200422.0,8287819.46,0.31,75.25,None,2019,0,,6.918440281930627,-0.5086383061657274,5.940538696111658
2019,Jawa Timur,KOTA MOJOKERTO,8.706185,3177.929685,16.47,129014.0,6801696.59,0.31,77.96,None,2019,0,,6.83261725502574,-0.5086383061657274,4.058324777540605
2019,Jawa Timur,KOTA MADIUN,4.6708,1704.8896,33.29,177007.0,14107339.9,0.35,80.88,Fee,2020,-1,,7.149445130291284,-0.4559319556497244,5.769748694700662
2019,Jawa Timur,KOTA SURABAYA,432.398088,157825.63065600002,350.54,2896195.0,580488529.0,0.41,82.22,Ban,2019,0,,8.763793642091434,-0.38721614328026455,18.722713478553263
2019,Jawa Timur,KOTA BATU,9.3056,3396.5752,136.74,207490.0,16924991.2,0.32,75.88,Ban,2019,0,,7.228528451549653,-0.494850021680094,11.693587986584784
2020,Jawa Timur,PACITAN,48.5826,17732.3668,1389.92,586110.0,15785198.22,0.35,68.39,Fee,2020,0,-0.8341520777774836,7.198250039843168,-0.4559319556497244,37.281630865615305
2020,Jawa Timur,PONOROGO,50.83526761111111,18554.872678055555,1305.7,949318.0,20513377.29,0.38,70.81,Fee,2020,0,,7.312037167811731,-0.42021640338318983,36.134471076798675
2020,Jawa Timur,TRENGGALEK,87.029,31765.628499999995,1147.22,731125.0,18314461.26,0.38,69.74,Fee,2020,0,86.08468722755245,7.262794147939116,-0.42021640338318983,33.870636250297984
2020,Jawa Timur,BLITAR,31.69275,11567.82525,1336.48,1223745.0,36023963.44,0.35,70.58,Ban,2019,1,-23.743946326212885,7.556591493198316,-0.4559319556497244,36.55789928319186
2020,Jawa Timur,LUMAJANG,91.26572,33312.073339999995,1790.9,1119251.0,32062005.43,0.3,65.46,Ban,2019,1,2.4735771377188076,7.505990683331415,-0.5228787452803376,42.31902645383043
2020,Jawa Timur,BONDOWOSO,72.65654,26519.25507,1525.97,776151.0,19935592.83,0.33,66.43,Fee,2020,0,0.49902822383900425,7.299629154920387,-0.4814860601221125,39.0636659825982
2020,Jawa Timur,SITUBONDO,37.76425688888889,13783.860576888886,1669.87,685967.0,20041854.99,0.3,67.38,Ban,2019,1,22.87366046733974,7.301937915530428,-0.5228787452803376,40.864042873900765
2020,Jawa Timur,PROBOLINGGO,77.47805,28279.63697,1696.21,1152537.0,33721074.7,0.33,66.07,Fee,2020,0,-1.644814122743965,7.527901407258818,-0.4814860601221125,41.18507011041744
2020,Jawa Timur,SIDOARJO,119.4864,43612.459,634.38,2082801.0,197240690.8,0.34,80.29,Fee,2020,0,-11.249824140178378,8.294996514899978,-0.46852108295774486,25.18690135765017
2020,Jawa Timur,JOMBANG,76.766161,28019.90357472222,1115.09,1318062.0,39870881.37,0.33,72.97,Fee,2022,-2,,7.600655836111272,-0.4814860601221125,33.392963330618024
2020,Jawa Timur,NGANJUK,27.110454,9895.343914,1224.25,1103902.0,26601161.82,0.33,71.72,Fee,2020,0,-57.81217572007702,7.424900605089566,-0.4814860601221125,34.98928407384181
2020,Jawa Timur,MAGETAN,40.667631666666665,14843.685558333333,688.84,670812.0,18771762.65,0.32,73.92,Fee,2020,0,,7.273505054359606,-0.494850021680094,26.245761562583777
2020,Jawa Timur,NGAWI,112.15512,40936.34952,1295.98,870057.0,20270971.9,0.34,70.54,Fee,2020,0,53.45905022044744,7.3068745716179295,-0.46852108295774486,35.99972222115054
2020,Jawa Timur,TUBAN,54.342926,19835.017016,1834.15,1198012.0,62323068.16,0.34,68.4,Fee,2020,0,0.45002165642371583,7.794648825475773,-0.46852108295774486,42.82697747915442
2020,Jawa Timur,GRESIK,52.448,19143.7392,1191.25,1311215.0,134268558.4,0.3,76.11,Ban,2021,-1,-2.0569329613727927,8.127974326056359,-0.5228787452803376,34.514489710844636
2020,Jawa Timur,PAMEKASAN,39.63237616666666,14465.929417111109,792.24,850057.0,16793846.98,0.32,66.26,Ban,2019,1,-3.4011596298786584,7.225150191719618,-0.494850021680094,28.146758250285234
2020,Jawa Timur,SUMENEP,47.94884,17501.554614,1998.54,1124436.0,32750242.14,0.26,66.43,Fee,2020,0,-23.1863819386913,7.5152145153103085,-0.585026652029182,44.70503327367065
2020,Jawa Timur,KOTA KEDIRI,21.9762465,8021.56876561111,63.4,286796.0,132406061.1,0.35,78.23,Ban,2023,-3,-37.90784119818152,8.121907866085815,-0.4559319556497244,7.962411694957753
2020,Jawa Timur,KOTA BLITAR,6.785869999999999,2476.99179,32.57,149149.0,6708144.94,0.34,78.57,Fee,2020,0,5.126297824417003,6.826602437649339,-0.46852108295774486,5.7070132293521105
2020,Jawa Timur,KOTA MALANG,98.68853344444445,36021.24044838889,145.28,843810.0,72163188.51,0.4,81.45,Ban,2019,1,110.27649746612637,7.858315714136236,-0.3979400086720376,12.053215338655491
2020,Jawa Timur,KOTA PROBOLINGGO,17.59885,6423.714424000001,56.67,239649.0,11074503.33,0.31,73.27,Ban,2019,1,4.501532607345449,7.044324258066472,-0.5086383061657274,7.527947927556354
2020,Jawa Timur,KOTA PASURUAN,8.034953999999999,2932.720638,35.29,208006.0,8047228.39,0.3,75.26,Fee,2020,0,-30.447938825997756,6.905646327300506,-0.5228787452803376,5.940538696111658
2020,Jawa Timur,KOTA MOJOKERTO,1.9554,713.7102,16.47,132434.0,6588057.71,0.35,78.04,Fee,2020,0,-77.54166168720627,6.818757394842704,-0.4559319556497244,4.058324777540605
2020,Jawa Timur,KOTA MADIUN,4.7268,1725.342,33.29,195175.0,13519884.86,0.39,80.91,Fee,2020,0,1.1996319292463253,7.13097299301985,-0.4089353929735008,5.769748694700662
2020,Jawa Timur,KOTA SURABAYA,432.077328,157707.99144,350.54,2874314.0,554509457.4,0.34,82.23,Ban,2019,1,-0.07453745979727477,8.743908957629646,-0.46852108295774486,18.722713478553263
2021,Jawa Timur,PACITAN,48.7441,17791.3211,1389.92,589108.0,16381242.92,0.34,68.57,Fee,2020,1,0.33246718086161753,7.214346850587931,-0.46852108295774486,37.281630865615305
2021,Jawa Timur,PONOROGO,84.885042,30983.232962,1305.7,955839.0,21350008.03,0.37,71.06,Fee,2020,1,66.9816522031067,7.3293980427045575,-0.431798275933005,36.134471076798675
2021,Jawa Timur,TRENGGALEK,42.5595288,15533.974647,1147.22,734888.0,19198246.56,0.34,70.06,Fee,2020,1,-51.0981668535222,7.283261564948816,-0.46852108295774486,33.870636250297984
2021,Jawa Timur,BLITAR,30.74475,11221.78725,1336.48,1231013.0,37819725.54,0.35,71.05,Ban,2019,2,-2.9913833630915265,7.577718372819544,-0.4559319556497244,36.55789928319186
2021,Jawa Timur,KEDIRI,60.37504200000001,22037.055456,1386.05,1644400.0,42692711.18,0.33,72.56,Fee,2020,1,-21.66411485139147,7.63035373534098,-0.4814860601221125,37.2296924510531
2021,Jawa Timur,LUMAJANG,89.26700000000001,32582.714880000003,1790.9,1127094.0,33678623.82,0.31,66.07,Ban,2019,2,-2.1894718246918687,7.5273543369965275,-0.5086383061657274,42.31902645383043
2021,Jawa Timur,BANYUWANGI,272.875086,99599.334516,3593.06,1718462.0,85918574.83,0.37,71.38,Fee,2020,1,2.6226561575524387,7.934087064577547,-0.431798275933005,59.9421387673146
2021,Jawa Timur,SITUBONDO,37.2330726,13589.8601202,1669.87,688337.0,21200850.96,0.32,67.78,Ban,2019,2,-1.4074464523688102,7.326353292995514,-0.494850021680094,40.864042873900765
2021,Jawa Timur,JOMBANG,66.29625,24197.93,1115.09,1325914.0,41747215.67,0.33,73.45,Fee,2022,-1,-13.640209590764474,7.620627515520739,-0.4814860601221125,33.392963330618024
2021,Jawa Timur,NGANJUK,54.59601000000001,19927.68756,1224.25,1109683.0,28053330.72,0.31,71.97,Fee,2020,1,101.38448681714003,7.447984431632909,-0.5086383061657274,34.98928407384181
2021,Jawa Timur,MAGETAN,53.664,19587.710000000003,688.84,674133.0,19587872.44,0.36,74.15,Fee,2020,1,31.959882355520165,7.291987267146033,-0.44369749923271273,26.245761562583777
2021,Jawa Timur,NGAWI,109.15632,39842.43318,1295.98,873346.0,20814462.59,0.31,71.04,Fee,2020,1,-2.6722371506662013,7.318365202289311,-0.5086383061657274,35.99972222115054
2021,Jawa Timur,BOJONEGORO,77.67447,28351.3712118,2198.79,1307602.0,84200914.33,0.34,69.59,Fee,2020,1,-56.37641362637991,7.92531680748917,-0.46852108295774486,46.891257180843425
2021,Jawa Timur,TUBAN,55.449334,20238.807448,1834.15,1203127.0,65911734.22,0.34,68.91,Fee,2020,1,2.03574532693509,7.818962738620418,-0.46852108295774486,42.82697747915442
2021,Jawa Timur,LAMONGAN,39.9492,14581.458,1782.05,1356027.0,41042888.64,0.29,73.12,Fee,2020,1,,7.613237919264188,-0.5376020021010439,42.214334058468815
2021,Jawa Timur,PAMEKASAN,35.958000000000006,13124.4425,792.24,853507.0,17659220.99,0.32,66.4,Ban,2019,2,-9.273423631697831,7.246971541415589,-0.494850021680094,28.146758250285234
2021,Jawa Timur,SUMENEP,63.67735199999999,23242.408512999995,1998.54,1129822.0,35300157.05,0.29,67.04,Fee,2020,1,32.80196545744409,7.5477766375633655,-0.5376020021010439,44.70503327367065
2021,Jawa Timur,KOTA KEDIRI,24.55575,8962.758849999998,63.4,287962.0,141467122.9,0.37,78.6,Ban,2023,-2,11.733242111241626,8.150655521117319,-0.431798275933005,7.962411694957753
2021,Jawa Timur,KOTA BLITAR,6.842289999999999,2497.27023,32.57,150371.0,7113597.21,0.37,78.98,Fee,2020,1,0.8186720715775975,6.852089270685754,-0.431798275933005,5.7070132293521105
2021,Jawa Timur,KOTA MALANG,98.1289884,35816.9750766,145.28,844933.0,76617344.92,0.41,82.04,Ban,2019,2,-0.5670692326144589,7.884327097965877,-0.38721614328026455,12.053215338655491
2021,Jawa Timur,KOTA PROBOLINGGO,19.188459,7003.729912000001,56.67,241202.0,11699903.01,0.3,73.66,Ban,2019,2,9.029285078940807,7.068182261541342,-0.5228787452803376,7.527947927556354
2021,Jawa Timur,KOTA PASURUAN,8.193119999999999,2990.574852,35.29,209528.0,8491125.83,0.35,75.62,Fee,2020,1,1.972714797664965,6.928965276738767,-0.4559319556497244,5.940538696111658
2021,Jawa Timur,KOTA MADIUN,4.7884,1747.81,33.29,196917.0,14435427.95,0.34,81.25,Fee,2020,1,1.3022345714646555,7.159429663420658,-0.46852108295774486,5.769748694700662
2021,Jawa Timur,KOTA SURABAYA,258.0717978,94195.9846836,350.54,2880284.0,590227115.8,0.35,82.31,Ban,2019,2,-40.27190136434091,8.771019157674615,-0.4559319556497244,18.722713478553263
2021,Jawa Timur,KOTA BATU,4.5768,1670.4988,136.74,214653.0,16841143.98,0.31,76.28,Ban,2019,2,-50.818141756437484,7.226371588786372,-0.5086383061657274,11.693587986584784
2022,Jawa Timur,PACITAN,100.6845,36749.986,1389.92,592916.0,17986467.59,0.34,69.37,Fee,2020,2,106.56131039082868,7.254945879476483,-0.46852108295774486,37.281630865615305
2022,Jawa Timur,PONOROGO,83.694226,30548.072896000005,1305.7,964253.0,23028248.81,0.34,71.87,Fee,2020,2,-1.4045018043588375,7.3622609131674235,-0.46852108295774486,36.134471076798675
2022,Jawa Timur,TRENGGALEK,35.496776000000004,12956.153588,1147.22,739669.0,20882311.9,0.33,71.0,Fee,2020,2,-16.594729408148233,7.319778578134404,-0.4814860601221125,33.870636250297984
2022,Jawa Timur,TULUNGAGUNG,69.22875,25268.6075,1055.65,1105337.0,44133475.7,0.34,74.06,Ban,2019,3,196.12859608348523,7.644768131342282,-0.46852108295774486,32.49076791951831
2022,Jawa Timur,KEDIRI,74.392656,27153.31944,1386.05,1656020.0,46665030.99,0.33,73.46,Fee,2020,2,23.21664069056468,7.668991558577146,-0.4814860601221125,37.2296924510531
2022,Jawa Timur,MALANG,146.58603399999998,53503.710134,3530.65,2685900.0,117457030.3,0.37,71.38,Fee,2020,2,-7.247966680137119,8.069879016253005,-0.431798275933005,59.419272967615484
2022,Jawa Timur,LUMAJANG,93.36278,34077.409360000005,1790.9,1137227.0,36663727.61,0.35,66.95,Ban,2019,3,4.587384708440845,7.564236617695345,-0.4559319556497244,42.31902645383043
2022,Jawa Timur,JEMBER,304.407,111108.729,3092.34,2567718.0,88075446.11,0.3,67.97,Fee,2020,2,,7.944854851599186,-0.5228787452803376,55.60881225129701
2022,Jawa Timur,BANYUWANGI,132.1970708888889,48252.14202333334,3593.06,1731731.0,93298945.07,0.33,71.94,Fee,2020,2,-51.5537505769359,7.9698767332120095,-0.4814860601221125,59.9421387673146
2022,Jawa Timur,SITUBONDO,61.7376,22534.0152,1669.87,691260.0,23128644.08,0.3,68.25,Ban,2019,3,65.81491642070243,7.3641501729420495,-0.5228787452803376,40.864042873900765
2022,Jawa Timur,MOJOKERTO,97.166412,35465.573927,717.83,1133584.0,95738109.45,0.33,74.89,Fee,2020,2,,7.981084847174137,-0.4814860601221125,26.7923496543323
2022,Jawa Timur,JOMBANG,66.29625,24197.93,1115.09,1335972.0,45930422.31,0.31,74.05,Ban,2022,0,0.0,7.662100438582728,-0.5086383061657274,33.392963330618024
2022,Jawa Timur,NGANJUK,54.62799,19939.25202,1224.25,1117033.0,30819748.28,0.3,72.93,Fee,2020,2,0.0580321222177993,7.488829087300849,-0.5228787452803376,34.98928407384181
2022,Jawa Timur,MAGETAN,41.3625,15097.1805,688.84,678343.0,21194741.15,0.35,74.85,Fee,2020,2,-22.925239857032807,7.326228116926268,-0.4559319556497244,26.245761562583777
