Province/Regency/City,Year,Population,Luas wilayah (km2)[2],Gini,HDI,GDP
BENGKULU,2022,2060100.0,20128.35,0.315,72.16,
BENGKULU SELATAN,2022,170090.0,1219.22,0.3,71.42,6712801.42
REJANG LEBONG,2022,281280.0,1559.42,0.3,71.45,10992823.83
BENGKULU UTARA,2022,302830.0,4481.99,0.28,69.77,12318650.39
KAUR,2022,129660.0,2608.56,0.28,67.77,4226602.61
SELUMA,2022,213760.0,2432.16,0.29,67.76,5436499.7
MUKOMUKO,2022,196570.0,4138.68,0.26,69.12,6217187.99
LEBONG,2022,107250.0,1666.62,0.27,68.12,3888916.74
KEPAHIANG,2022,154000.0,738.97,0.3,69.09,5160762.18
BENGKULU TENGAH,2022,119810.0,1132.38,0.24,68.47,6544556.08
KOTA BENGKULU,2022,384840.0,150.35,0.37,80.99,28090428.96
LAMPUNG,2022,9176546.0,33570.25,0.314,70.45,
LAMPUNG BARAT,2022,303397.0,2107.99,0.284,68.39,8281933.94
TANGGAMUS,2022,652898.0,2947.59,0.261,67.22,18123759.42
LAMPUNG SELATAN,2022,1081115.0,2227.38,0.26,69.0,51707274.27
LAMPUNG TIMUR,2022,1127946.0,3860.92,0.283,70.58,49800664.74
LAMPUNG TENGAH,2022,1500022.0,4559.57,0.299,70.8,82454637.32
LAMPUNG UTARA,2022,635129.0,2669.3,0.284,68.33,27006930.94
WAY KANAN,2022,481036.0,3522.11,0.283,68.04,16152949.21
TULANGBAWANG,2022,431208.0,3116.06,0.287,69.53,25998560.09
PESAWARAN,2022,487153.0,1288.08,0.251,66.7,18687390.86
PRINGSEWU,2022,408415.0,617.19,0.272,70.98,12852318.86
MESUJI,2022,232685.0,2200.41,0.28,64.94,11973939.56
TULANG BAWANG BARAT,2022,289620.0,1257.09,0.261,67.13,13233014.81
PESISIR BARAT,2022,164816.0,2939.6,0.29,65.14,5349436.15
KOTA BANDAR LAMPUNG,2022,1209937.0,183.75,0.369,78.01,67940869.72
KOTA METRO,2022,171169.0,73.21,0.299,77.89,7224646.91
KEP BANGKA BELITUNG,2022,1494621.0,16690.13,,,
BANGKA,2022,334344.0,3016.85,0.236,72.95,17958776.52
BELITUNG,2022,186331.0,2270.71,0.236,73.38,12322373.86
BANGKA BARAT,2022,209413.0,2851.41,0.236,70.12,16759677.74
BANGKA TENGAH,2022,205510.0,2259.98,0.236,71.4,10524128.79
BANGKA SELATAN,2022,202263.0,3598.24,0.236,67.95,10692535.24
BELITUNG TIMUR,2022,130463.0,2588.4,0.236,72.29,9785767.95
KOTA PANGKAL PINANG,2022,226297.0,104.54,0.236,79.24,17277544.15
KEPULAUAN RIAU,2022,2179820.0,8269.71,0.325,76.46,
KARIMUN,2022,266177.0,930.45,0.288,72.65,15554497.43
BINTAN,2022,165781.0,1317.15,0.288,74.99,22995777.49
NATUNA,2022,85446.0,1999.16,0.291,73.47,24265429.84
LINGGA,2022,102853.0,2210.82,0.277,66.57,4852610.13
KEPULAUAN ANAMBAS,2022,50296.0,627.03,0.313,69.61,19909089.78
KOTA BATAM,2022,1269413.0,1034.73,0.336,81.67,194836257.2
KOTA TANJUNG PINANG,2022,239854.0,150.37,0.347,79.64,21792471.59
DKI JAKARTA,2022,10679951.0,664.01,0.423,81.65,
KEP SERIBU,2022,28925.0,10.18,,,
KOTA JAKARTA SELATAN,2022,2244623.0,154.32,0.377,85.21,730224707.9
KOTA JAKARTA TIMUR,2022,3083883.0,182.7,0.374,83.45,546877291.2
KOTA JAKARTA PUSAT,2022,1079995.0,52.38,0.343,82.11,794935797.9
KOTA JAKARTA BARAT,2022,2448975.0,124.44,0.422,82.51,540696903.4
KOTA JAKARTA UTARA,2022,1793550.0,139.99,0.543,80.81,587659637.0
JAWA BARAT,2022,49405800.0,35377.76,0.417,73.12,
BOGOR,2022,5473476.0,2710.62,0.4,71.2,267743693.1
SUKABUMI,2022,2708966.0,4145.7,0.309,67.64,76243665.35
CIANJUR,2022,2506384.0,3840.16,0.313,65.94,53988970.65
BANDUNG,2022,3708344.0,1767.96,0.37,73.16,143002068.5
GARUT,2022,2759490.0,3074.07,0.302,67.41,66590619.98
TASIKMALAYA,2022,1939683.0,2551.19,0.378,66.84,42659502.77
CIAMIS,2022,1267878.0,1414.71,0.337,71.45,36773714.56
KUNINGAN,2022,1218332.0,1110.56,0.345,70.16,29519831.26
CIREBON,2022,2411302.0,984.52,0.355,70.06,56653642.54
MAJALENGKA,2022,1340016.0,1204.24,0.367,68.56,37778836.04
SUMEDANG,2022,1187620.0,1518.33,0.394,72.69,40220759.18
INDRAMAYU,2022,1912850.0,2040.11,0.3,68.55,90773384.43
SUBANG,2022,1618380.0,1893.95,0.36,69.87,46110396.01
PURWAKARTA,2022,1020994.0,825.74,0.367,71.56,76468931.27
KARAWANG,2022,2509839.0,1652.2,0.353,71.74,268228786.3
BEKASI,2022,3147268.0,1224.88,0.373,75.22,367573268.0
BANDUNG BARAT,2022,3708344.0,1305.77,0.368,69.04,52921291.14
PANGANDARAN,2022,436748.0,1010.0,0.294,69.03,13163695.66
KOTA BOGOR,2022,1114018.0,118.5,0.43,77.17,52914598.44
KOTA SUKABUMI,2022,358854.0,48.25,0.482,75.4,14192254.06
KOTA BANDUNG,2022,2545005.0,167.67,0.459,82.5,328317612.3
KOTA CIREBON,2022,346438.0,37.36,0.468,75.89,26617841.99
KOTA BEKASI,2022,2486251.0,206.61,0.441,82.46,109881376.1
KOTA DEPOK,2022,1920182.0,200.29,0.394,81.86,81166746.76
KOTA CIMAHI,2022,566537.0,39.27,0.408,78.77,37538209.79
KOTA TASIKMALAYA,2022,746710.0,171.61,0.405,73.83,24974677.66
KOTA BANJAR,2022,207625.0,113.49,0.362,72.55,4916166.53
JAWA TENGAH,2022,37032410.0,32817.69,0.374,72.79,
CILACAP,2022,1988622.0,2124.47,0.356,70.99,120938296.4
BANYUMAS,2022,1806013.0,1335.3,0.353,73.17,62852908.13
PURBALINGGA,2022,1019840.0,677.55,0.344,69.54,28820822.77
BANJARNEGARA,2022,1038718.0,1023.73,0.365,68.61,24996481.74
KEBUMEN,2022,1376825.0,1211.74,0.354,70.79,32601944.7
PURWOREJO,2022,778257.0,1091.49,0.353,73.6,21349004.94
WONOSOBO,2022,896346.0,981.41,0.363,68.89,21590618.38
MAGELANG,2022,1312573.0,1102.93,0.362,70.85,37449365.03
BOYOLALI,2022,1079952.0,1008.45,0.366,74.97,38814934.12
KLATEN,2022,1275850.0,658.22,0.364,76.95,46613428.71
SUKOHARJO,2022,916627.0,489.12,0.368,77.94,42819987.27
WONOGIRI,2022,1057087.0,1793.67,0.348,71.04,33699422.13
KARANGANYAR,2022,947642.0,775.44,0.36,76.58,43116960.28
SRAGEN,2022,992243.0,941.54,0.349,74.65,44280477.06
GROBOGAN,2022,1470150.0,2013.86,0.333,70.97,31819468.19
BLORA,2022,888224.0,1821.59,0.342,69.95,30968894.31
REMBANG,2022,650770.0,887.13,0.326,71.0,22107209.24
PATI,2022,1339572.0,1489.19,0.358,73.14,50110967.1
KUDUS,2022,856472.0,425.15,0.379,75.89,114664501.5
JEPARA,2022,1192811.0,1059.25,0.342,73.15,35001075.36
DEMAK,2022,1223217.0,900.12,0.3,73.36,30256163.85
SEMARANG,2022,1068492.0,950.21,0.345,74.67,56632203.74
TEMANGGUNG,2022,799764.0,837.71,0.37,70.77,24733342.72
KENDAL,2022,1033367.0,1118.13,0.367,73.19,49705156.3
BATANG,2022,813791.0,788.65,0.293,69.45,25488048.01
PEKALONGAN,2022,986455.0,837.0,0.314,70.81,25998888.9
PEMALANG,2022,1500754.0,1118.03,0.319,67.19,29948827.68
TEGAL,2022,1623595.0,876.1,0.354,69.53,40781386.16
BREBES,2022,2010617.0,1902.37,0.342,67.03,53771057.5
KOTA MAGELANG,2022,121675.0,16.06,0.427,80.39,10088598.49
KOTA SURAKARTA,2022,523008.0,46.01,0.419,83.08,55964803.85
KOTA SALATIGA,2022,195065.0,57.36,0.45,84.35,15407642.3
KOTA SEMARANG,2022,1659975.0,373.78,0.438,84.08,227619168.1
KOTA PEKALONGAN,2022,309742.0,45.25,0.337,75.9,12599933.42
KOTA TEGAL,2022,278299.0,39.68,0.373,76.15,17706313.13
D I YOGYAKARTA,2022,3761870.0,3185.81,0.439,80.64,
KULON PROGO,2022,451342.0,586.27,0.38,75.46,14303541.52
BANTUL,2022,1013170.0,506.86,0.41,80.69,31197825.1
GUNUNG KIDUL,2022,770883.0,1485.36,0.316,70.96,22742949.76
SLEMAN,2022,1147562.0,574.82,0.418,84.31,54656658.04
KOTA YOGYAKARTA,2022,378913.0,32.5,0.519,87.69,42628181.76
JAWA TIMUR,2022,41149974.0,45609.78,0.37,72.75,
PACITAN,2022,592916.0,1389.92,0.34,69.37,17986467.59
PONOROGO,2022,964253.0,1305.7,0.34,71.87,23028248.81
TRENGGALEK,2022,739669.0,1147.22,0.33,71.0,20882311.9
TULUNGAGUNG,2022,1105337.0,1055.65,0.34,74.06,44133475.7
BLITAR,2022,1240322.0,1336.48,0.34,71.86,41379309.56
KEDIRI,2022,1656020.0,1386.05,0.33,73.46,46665030.99
MALANG,2022,2685900.0,3530.65,0.37,71.38,117457030.3
LUMAJANG,2022,1137227.0,1790.9,0.35,66.95,36663727.61
JEMBER,2022,2567718.0,3092.34,0.3,67.97,88075446.11
BANYUWANGI,2022,1731731.0,3593.06,0.33,71.94,93298945.07
BONDOWOSO,2022,781417.0,1525.97,0.36,67.31,22901855.26
SITUBONDO,2022,691260.0,1669.87,0.3,68.25,23128644.08
PROBOLINGGO,2022,1159965.0,1696.21,0.28,66.96,38932779.06
PASURUAN,2022,1619035.0,1474.02,0.33,69.68,172654172.2
SIDOARJO,2022,2103401.0,634.38,0.37,81.02,245222460.6
MOJOKERTO,2022,1133584.0,717.83,0.33,74.89,95738109.45
JOMBANG,2022,1335972.0,1115.09,0.31,74.05,45930422.31
NGANJUK,2022,1117033.0,1224.25,0.3,72.93,30819748.28
MADIUN,2022,757665.0,1037.58,0.35,72.39,21879380.17
MAGETAN,2022,678343.0,688.84,0.35,74.85,21194741.15
NGAWI,2022,877432.0,1295.98,0.3,71.75,22454952.86
BOJONEGORO,2022,1315125.0,2198.79,0.28,70.12,100492890.2
TUBAN,2022,1209543.0,1834.15,0.34,69.67,75187654.03
LAMONGAN,2022,1371509.0,1782.05,0.27,74.02,45441047.25
GRESIK,2022,1332664.0,1191.25,0.36,77.16,163907912.3
BANGKALAN,2022,1086620.0,1001.44,0.31,65.05,27164196.77
SAMPANG,2022,984162.0,1233.08,0.28,63.39,23009313.55
PAMEKASAN,2022,857818.0,792.24,0.3,66.99,19263350.51
SUMENEP,2022,1136632.0,1998.54,0.27,67.87,40255322.85
KOTA KEDIRI,2022,289418.0,63.4,0.37,79.59,152791144.6
KOTA BLITAR,2022,151960.0,32.57,0.38,79.93,7833939.5
KOTA MALANG,2022,846126.0,145.28,0.42,82.71,84807432.08
KOTA PROBOLINGGO,2022,243200.0,56.67,0.32,74.56,12931380.88
KOTA PASURUAN,2022,211497.0,35.29,0.36,76.54,9452824.46
KOTA MOJOKERTO,2022,134350.0,16.47,0.38,79.32,7637024.08
KOTA MADIUN,2022,199192.0,33.29,0.4,82.01,15825612.53
KOTA SURABAYA,2022,2887223.0,350.54,0.39,82.74,655616221.6
KOTA BATU,2022,216735.0,136.74,0.31,77.22,18587601.95
BANTEN,2022,12252000.0,9662.92,0.365,73.32,
PANDEGLANG,2022,1307288.4,2746.89,0.302,65.84,32025112.53
LEBAK,2022,1433484.0,3426.56,0.312,64.71,33469202.33
TANGERANG,2022,3352147.2,1011.86,0.282,72.97,160168176.8
SERANG,2022,1678524.0,1734.28,0.284,67.75,87983132.91
KOTA TANGERANG,2022,1930915.2,153.93,0.383,78.9,182210783.9
KOTA CILEGON,2022,450873.6,175.5,0.318,73.95,120746796.6
KOTA SERANG,2022,720417.6,266.71,0.354,72.98,36723840.08
KOTA TANGERANG SELATAN,2022,1378350.0,147.19,0.359,81.95,96136882.58
BALI,2022,4415064.0,5590.21,0.363,76.44,
JEMBRANA,2022,327854.0,849.13,0.326,73.58,14532255.74
TABANAN,2022,46934.0,849.31,0.299,76.75,23681297.92
BADUNG,2022,549527.0,398.75,0.316,82.13,55290000.16
GIANYAR,2022,523972.0,364.36,0.307,78.39,27944205.76
KLUNGKUNG,2022,214012.0,313.96,0.351,72.55,9210208.54
BANGLI,2022,267133.0,526.76,0.288,70.26,7337505.92
KARANGASEM,2022,511277.0,839.32,0.297,68.28,17669491.36
BULELENG,2022,825141.0,1322.75,0.281,73.45,35805284.19
KOTA DENPASAR,2022,726808.0,125.87,0.368,84.37,54650427.19
NUSA TENGGARA BARAT,2022,5473970.0,18598.82,0.373,69.46,
LOMBOK BARAT,2022,742074.0,923.06,0.421,69.41,16561845.38
LOMBOK TENGAH,2022,1069583.0,1095.03,0.313,67.57,19243330.35
LOMBOK TIMUR,2022,1368136.0,1230.76,0.274,67.59,22599855.8
SUMBAWA,2022,522357.0,6643.98,0.406,68.89,16093638.72
DOMPU,2022,243404.0,2391.54,0.312,69.15,7825997.01
BIMA,2022,527664.0,3405.63,0.372,67.57,12735030.25
SUMBAWA BARAT,2022,150338.0,1849.02,0.375,72.65,31512494.38
LOMBOK UTARA,2022,254145.0,776.25,0.317,65.7,5050980.27
KOTA MATARAM,2022,437162.0,61.3,0.445,79.59,21182263.55
KOTA BIMA,2022,159107.0,222.25,0.429,76.84,4574612.88
NUSA TENGGARA TIMUR,2022,5466285.0,47426.43,0.334,65.9,
SUMBA BARAT,2022,152407.0,737.42,0.334,64.43,2583328.17
SUMBA TIMUR,2022,248776.0,7000.5,0.334,66.17,6825709.43
KUPANG,2022,379464.0,5434.76,0.334,65.04,8482036.63
TIMOR TENGAH SELATAN,2022,459600.0,3947.0,0.334,62.73,8810387.57
TIMOR TENGAH UTARA,2022,266293.0,2669.7,0.334,64.26,4493531.05
BELU,2022,224306.0,1284.97,0.334,63.22,5037063.48
ALOR,2022,216629.0,2864.6,0.334,62.26,3362313.43
LEMBATA,2022,139787.0,1266.0,0.334,65.47,2018074.56
FLORES TIMUR,2022,286270.0,1813.2,0.334,64.93,5643376.17
SIKKA,2022,326999.0,1731.9,0.334,66.06,5703285.2
ENDE,2022,273553.0,2046.5,0.334,67.97,6792616.92
NGADA,2022,170115.0,1645.88,0.334,68.26,3819385.61
MANGGARAI,2022,317646.0,2096.44,0.334,65.83,4994854.86
ROTE NDAO,2022,148811.0,1280.0,0.334,63.21,3517705.87
MANGGARAI BARAT,2022,263687.0,2397.03,0.334,64.92,3883612.14
SUMBA TENGAH,2022,90482.0,1868.74,0.334,62.71,1303392.28
SUMBA BARAT DAYA,2022,308106.0,1480.46,0.334,63.15,4175045.97
NAGEKEO,2022,166002.0,1416.96,0.334,66.22,2487416.23
MANGGARAI TIMUR,2022,280732.0,2642.93,0.334,62.3,3649841.02
SABU RAIJUA,2022,92792.0,460.54,0.334,57.9,1543494.85
MALAKA,2022,188191.0,1160.63,0.334,61.34,3146299.56
KOTA KUPANG,2022,465637.0,180.27,0.334,80.2,26199550.26
KALIMANTAN BARAT,2022,5541376.0,149932.06,0.314,68.63,
SAMBAS,2022,647844.0,6394.7,0.256,67.95,24415408.15
BENGKAYANG,2022,296855.0,5396.3,0.303,68.74,10324506.41
LANDAK,2022,405396.0,8831.0,0.288,67.17,12775764.64
MEMPAWAH,2022,310927.0,2797.88,0.302,66.94,9955619.85
SANGGAU,2022,492989.0,12857.7,0.285,66.91,23847058.94
KETAPANG,2022,591917.0,31588.0,0.266,67.92,34315187.0
SINTANG,2022,426416.0,21638.0,0.277,67.86,17330129.01
KAPUAS HULU,2022,254995.0,29842.03,0.318,66.7,12187100.86
SEKADAU,2022,214429.0,6263.07,0.283,65.58,7884125.76
MELAWI,2022,235025.0,10640.8,0.357,66.81,6176540.85
KAYONG UTARA,2022,131104.0,4568.26,0.28,63.81,4980741.54
KUBU RAYA,2022,622217.0,8492.0,0.294,68.91,35275464.64
KOTA PONTIANAK,2022,669795.0,118.32,0.363,80.48,44320310.5
KOTA SINGKAWANG,2022,241467.0,504.0,0.291,72.89,11931618.9
KALIMANTAN TENGAH,2022,2741075.0,96612.5,0.319,71.63,
KOTAWARINGIN BARAT,2022,274935.0,10759.0,0.315,73.41,26265063.99
KOTAWARINGIN TIMUR,2022,436079.0,16796.0,0.292,71.67,33458430.49
KAPUAS,2022,423210.0,14999.0,0.303,70.01,22998135.63
BARITO SELATAN,2022,131997.0,883.0,0.309,71.01,8131626.99
BARITO UTARA,2022,160235.0,83.0,0.301,71.21,14297642.46
SUKAMARA,2022,66845.0,3827.0,0.322,68.94,5459988.14
LAMANDAU,2022,104387.0,6414.0,0.318,71.11,7343096.79
SERUYAN,2022,166072.0,16404.0,0.292,68.24,10808711.83
KATINGAN,2022,163989.0,175.0,0.25,69.74,9968593.07
PULANG PISAU,2022,136221.0,8997.0,0.288,69.01,6464138.66
GUNUNG MAS,2022,142309.0,10805.0,0.262,71.4,8135262.31
BARITO TIMUR,2022,115406.0,3834.0,0.294,72.07,10945007.21
MURUNG RAYA,2022,113483.0,237.0,0.26,68.63,12998614.08
KOTA PALANGKA RAYA,2022,305907.0,2399.5,0.383,81.16,21954874.76
KALIMANTAN SELATAN,2022,4182080.0,38744.23,0.317,71.84,
TANAH LAUT,2022,361044.0,3631.35,0.263,70.35,19019178.93
KOTABARU,2022,334158.0,9482.73,0.331,69.74,
BANJAR,2022,579910.0,4668.0,0.3,70.72,21071724.88
BARITO KUALA,2022,321769.0,2996.46,0.289,67.37,9871873.16
TAPIN,2022,194628.0,2700.82,0.291,71.02,12770255.04
HULU SUNGAI SELATAN,2022,232212.0,1804.94,0.26,69.76,8349097.08
HULU SUNGAI TENGAH,2022,263061.0,1472.0,0.228,69.7,7947821.59
HULU SUNGAI UTARA,2022,231290.0,892.7,0.301,66.84,5671781.95
TABALONG,2022,261353.0,3766.97,0.337,73.13,29172842.76
TANAH BUMBU,2022,335079.0,5006.96,0.292,71.79,31058585.38
BALANGAN,2022,134512.0,1878.3,0.266,69.73,19540390.18
KOTA BANJARMASIN,2022,667489.0,72.0,0.33,77.97,38498355.31
KOTA BANJAR BARU,2022,265575.0,371.0,0.341,79.68,11788180.52
KALIMANTAN TIMUR,2022,3859783.0,148137.31,0.327,77.44,
PASER,2022,280065.0,7730.88,0.282,73.44,76201776.04
KUTAI BARAT,2022,175998.0,20384.6,0.3,72.92,43409061.26
KUTAI KARTANEGARA,2022,738189.0,27263.1,0.269,74.67,240402389.8
KUTAI TIMUR,2022,468820.0,35747.5,0.304,74.35,211094483.7
BERAU,2022,258537.0,36962.37,0.352,75.74,60155558.08
PENAJAM PASER UTARA,2022,183043.0,3333.06,0.274,72.55,13187390.18
MAHAKAM ULU,2022,33535.0,15315.0,0.288,68.75,3169293.29
KOTA BALIKPAPAN,2022,703611.0,533.0,0.334,81.13,127325667.4
KOTA SAMARINDA,2022,834824.0,718.0,0.346,81.43,83335592.94
KOTA BONTANG,2022,183161.0,149.8,0.324,80.94,63109984.27
KALIMANTAN UTARA,2022,727755.0,75467.7,0.272,71.83,
MALINAU,2022,85316.0,42620.7,0.26,72.75,17573724.45
BULUNGAN,2022,157593.0,13925.72,0.287,72.08,24222774.6
TANA TIDUNG,2022,27571.0,4828.58,0.279,68.6,8610140.61
NUNUKAN,2022,208303.0,13841.9,0.265,67.16,40229006.3
KOTA TARAKAN,2022,248972.0,250.8,0.267,76.68,47493261.34
SULAWESI UTARA,2022,2659543.0,17441.05,0.365,73.81,
BOLAANG MONGONDOW,2022,252648.0,5397.69,0.317,68.95,9776743.18
MINAHASA,2022,350317.0,1025.85,0.308,76.18,20369103.9
KEPULAUAN SANGIHE,2022,140165.0,736.98,0.323,71.63,5223114.39
KEPULAUAN TALAUD,2022,95545.0,1251.02,0.356,70.43,2631254.5
MINAHASA SELATAN,2022,241680.0,1456.46,0.382,72.89,10526853.35
MINAHASA UTARA,2022,229368.0,1059.24,0.385,74.69,17226062.26
BOLAANG MONGONDOW UTARA,2022,84543.0,1856.86,0.351,68.06,2982217.05
SIAU TAGULANDANG BIARO,2022,72517.0,275.96,0.323,68.94,2856399.1
MINAHASA TENGGARA,2022,118023.0,730.63,0.351,71.48,6147384.78
BOLAANG MONGONDOW SELATAN,2022,71481.0,1932.6,0.307,65.9,2503515.64
BOLAANG MONGONDOW TIMUR,2022,92299.0,910.18,0.37,67.21,3532941.18
KOTA MANADO,2022,454606.0,162.53,0.373,79.66,43920436.56
KOTA BITUNG,2022,229795.0,313.51,0.346,74.7,20620259.81
KOTA TOMOHON,2022,101151.0,147.21,0.374,77.44,5034345.22
KOTA KOTAMOBAGU,2022,125405.0,184.33,0.404,73.96,4412657.65
SULAWESI TENGAH,2022,3066143.0,66418.8,0.308,70.28,
BANGGAI KEPULAUAN,2022,123576.0,2488.79,0.28,66.08,4568791.04
BANGGAI,2022,370971.0,9672.7,0.315,71.08,40884589.93
MOROWALI,2022,176244.0,5472.0,0.285,72.55,146599319.4
POSO,2022,252650.0,7112.25,0.256,71.93,10891751.76
DONGGALA,2022,305890.0,5275.69,0.28,66.25,13769850.83
TOLI-TOLI,2022,228641.0,4079.77,0.295,66.76,9697264.87
BUOL,2022,148246.0,4043.57,0.266,68.72,6712637.69
PARIGI MOUTONG,2022,446712.0,6231.85,0.279,66.26,20061496.63
TOJO UNA-UNA,2022,169478.0,5721.15,0.25,65.54,6376490.46
SIGI,2022,266812.0,5196.02,0.265,69.05,10600722.75
BANGGAI LAUT,2022,71345.0,725.67,0.247,66.22,2803560.31
MOROWALI UTARA,2022,124006.0,10004.28,0.269,68.97,21098783.3
KOTA PALU,2022,381572.0,395.06,0.355,82.02,28445143.63
SULAWESI SELATAN,2022,9225747.0,45119.16,0.377,72.82,
KEPULAUAN SELAYAR,2022,139145.0,1357.03,0.35,68.35,7480469.86
BULUKUMBA,2022,443292.0,1154.58,0.361,70.34,17233311.24
BANTAENG,2022,199399.0,395.83,0.32,69.69,12164144.5
JENEPONTO,2022,410639.0,749.79,0.338,65.13,11779825.13
TAKALAR,2022,305077.0,566.51,0.375,68.31,12257053.58
GOWA,2022,783167.0,1883.33,0.364,70.99,25611853.02
SINJAI,2022,263827.0,819.96,0.357,68.33,13530369.3
MAROS,2022,403774.0,1619.12,0.362,71.0,23544303.31
PANGKAJENE DAN KEPULAUAN,2022,351426.0,898.29,0.334,69.79,30481857.34
BARRU,2022,186910.0,1174.72,0.366,71.53,8878366.64
BONE,2022,813188.0,4559.0,0.376,67.01,43640843.99
SOPPENG,2022,236049.0,1500.0,0.386,69.7,13741836.11
WAJO,2022,379706.0,2506.19,0.375,70.26,24352778.91
SIDENRENG RAPPANG,2022,327416.0,1102.1,0.354,72.06,16698995.21
PINRANG,2022,411795.0,1961.77,0.363,71.97,23765146.26
ENREKANG,2022,230622.0,1786.01,0.346,73.39,9025308.21
LUWU,2022,369820.0,2909.08,0.364,71.36,19980972.19
TANA TORAJA,2022,291046.0,2054.3,0.355,69.88,8757441.62
LUWU UTARA,2022,327820.0,7502.58,0.349,70.51,16050743.43
LUWU TIMUR,2022,305521.0,6944.88,0.394,73.92,28407908.38
TORAJA UTARA,2022,268198.0,1151.47,0.356,70.36,11311305.84
KOTA MAKASAR,2022,1432189.0,175.77,0.395,83.12,208935792.3
KOTA PAREPARE,2022,154854.0,99.33,0.379,78.54,8697277.09
KOTA PALOPO,2022,190867.0,247.52,0.371,78.91,9767894.84
SULAWESI TENGGARA,2022,2704610.0,39439.18,0.39,72.23,
BUTON,2022,118410.0,1648.04,0.32,67.23,4595486.64
MUNA,2022,221370.0,2057.69,0.33,69.61,8261286.83
KONAWE,2022,264930.0,6087.68,0.33,72.04,14269547.47
KOLAKA,2022,243040.0,3283.59,0.31,73.98,31407162.56
KONAWE SELATAN,2022,318350.0,4237.74,0.37,69.36,14536501.44
BOMBANA,2022,155510.0,3316.16,0.37,66.81,7780295.81
WAKATOBI,2022,114620.0,473.62,0.35,70.85,5241897.63
KOLAKA UTARA,2022,142770.0,3392.0,0.38,70.39,10110989.96
BUTON UTARA,2022,68090.0,1923.03,0.35,69.0,3801577.64
KONAWE UTARA,2022,70680.0,5101.76,0.37,71.1,4799246.7
KOLAKA TIMUR,2022,123980.0,3992.53,0.3,68.73,5273679.65
KONAWE KEPULAUAN,2022,38310.0,867.58,0.35,66.69,1579445.65
MUNA BARAT,2022,87590.0,1022.89,0.32,66.21,3070004.01
BUTON TENGAH,2022,117630.0,958.0,0.36,65.29,2794153.98
BUTON SELATAN,2022,97950.0,510.0,0.29,65.44,3314103.26
KOTA KENDARI,2022,357650.0,271.8,0.39,84.51,26455947.2
KOTA BAUBAU,2022,163720.0,295.07,0.43,76.67,10711389.94
GORONTALO,2022,1192737.0,12776.62,0.418,69.81,
BOALEMO,2022,148526.0,2567.36,0.418,67.27,6111907.41
KAB GORONTALO,2022,398801.0,2124.6,0.418,68.28,14889329.4
POHUWATO,2022,149297.0,4244.31,0.418,66.53,7535989.85
BONE BOLANGO,2022,166200.0,1984.31,0.418,70.9,5278687.98
GORONTALO UTARA,2022,128563.0,1777.02,0.418,66.01,3853833.24
KOTA GORONTALO,2022,201350.0,79.02,0.418,78.22,9755747.17
SULAWESI BARAT,2022,1458606.0,17100.53,0.362,66.92,
MAJENE,2022,17739.0,947.84,0.362,67.84,5536729.49
POLEWALI MANDAR,2022,490493.0,2022.3,0.362,64.79,14842825.68
MAMASA,2022,166471.0,3005.88,0.362,67.21,3294422.96
MAMUJU,2022,285616.0,4979.89,0.362,68.88,13380485.7
MAMUJU UTARA / PASANGKAYU,2022,198608.0,3043.75,0.362,68.61,
MAMUJU TENGAH,2022,140028.0,3100.87,0.362,66.89,3813778.22
MALUKU,2022,1881727.0,46914.03,0.26,70.22,
MALUKU TENGGARA BARAT / KEPULAUAN TANIMBAR,2022,124787.0,4465.79,0.26,63.45,
MALUKU TENGGARA,2022,124199.0,1031.81,0.26,66.88,3784946.24
MALUKU TENGAH,2022,427050.0,7953.81,0.26,71.81,9985587.48
BURU,2022,137990.0,4932.32,0.26,69.94,2774403.09
KEPULAUAN ARU,2022,103860.0,8152.42,0.26,64.21,4044846.36
SERAM BAGIAN BARAT,2022,217958.0,5033.38,0.26,66.67,3499092.74
SERAM BAGIAN TIMUR,2022,143438.0,6429.88,0.26,65.05,3638142.75
MALUKU BARAT DAYA,2022,82560.0,4581.06,0.26,63.07,1899908.23
BURU SELATAN,2022,78515.0,3780.56,0.26,65.37,1627227.44
KOTA AMBON,2022,348225.0,298.61,0.26,81.63,17180416.36
KOTA TUAL,2022,93145.0,254.39,0.26,68.6,2896960.15
MALUKU UTARA,2022,1319338.0,31982.5,0.279,69.47,
HALMAHERA BARAT,2022,137541.0,1704.2,0.246,66.2,2532226.19
HALMAHERA TENGAH,2022,59096.0,2653.76,0.286,66.49,21137751.14
KEPULAUAN SULA,2022,106778.0,3304.32,0.282,64.7,2866205.79
HALMAHERA SELATAN,2022,255795.0,8148.9,0.24,65.06,14301099.46
HALMAHERA UTARA,2022,202755.0,3896.9,0.234,68.38,6436717.76
HALMAHERA TIMUR,2022,94510.0,6571.37,0.247,67.93,4180712.5
PULAU MOROTAI,2022,78270.0,2476.0,0.266,63.8,1749114.6
PULAU TALIABU,2022,59601.0,1469.93,0.238,61.64,1877137.83
KOTA TERNATE,2022,206745.0,111.39,0.305,80.81,12305484.79
KOTA TIDORE KEPULAUAN,2022,118247.0,1645.73,0.244,71.55,3292906.83
PAPUA BARAT,2022,1183307.0,64134.66,0.37,65.89,
FAKFAK,2022,86283.0,14320.0,0.33,69.12,5598815.08
KAIMANA,2022,63633.0,16241.84,0.425,66.11,2741693.27
