Year,Province,Regency/City,Plastic per day (ton),Plastic per year (ton),Land Area (km2),Population,GDP,Gini,HDI,highest_restriction,start_date
2020,Kalimantan Barat,SANGGAU,16.94983,6186.75256,12857.7,484836.0,19921366.78,0.279,65.77,Fee,2020
2020,Kalimantan Barat,KETAPANG,108.7422,39691.5918,31588.0,570657.0,28105903.35,0.29,67.17,Fee,2020
2020,Kalimantan Barat,MELAWI,21.747852,7937.661797999999,10640.8,228270.0,5232208.59,0.348,65.55,Fee,2020
2020,Kalimantan Barat,KOTA PONTIANAK,23.1492,8449.401,118.32,658685.0,37648509.69,0.327,79.44,Ban,2019
2020,Kalimantan Barat,KOTA SINGKAWANG,44.412728,16210.288818,504.0,235064.0,10126224.99,0.286,71.94,Fee,2020
2021,Kalimantan Barat,SAMBAS,69.345,25311.0625,6394.7,637811.0,22293194.08,0.266,67.1,Fee,2020
2021,Kalimantan Barat,MEMPAWAH,13.19952,4817.56158,2797.88,305673.0,9084515.84,0.283,66.03,Fee,2020
2021,Kalimantan Barat,SANGGAU,17.211109999999998,6282.029589999999,12857.7,488527.0,21678774.37,0.33,66.2,Fee,2020
2021,Kalimantan Barat,MELAWI,13.422615,4899.113235,10640.8,231242.0,5626604.42,0.3,65.87,Fee,2020
2021,Kalimantan Barat,KOTA PONTIANAK,63.60615000000001,23216.525625,118.32,663713.0,40200359.04,0.337,79.93,Ban,2019
2021,Kalimantan Barat,KOTA SINGKAWANG,18.863565,6885.31839,504.0,237891.0,10877846.7,0.319,72.11,Fee,2020
2022,Kalimantan Barat,SAMBAS,79.53,29028.0,6394.7,647844.0,24415408.15,0.256,67.95,Fee,2020
2022,Kalimantan Barat,MEMPAWAH,11.26002,4109.7331,2797.88,310927.0,9955619.85,0.302,66.94,Fee,2020
2022,Kalimantan Barat,SANGGAU,46.040487000000006,16804.9143015,12857.7,492989.0,23847058.94,0.285,66.91,Fee,2020
2022,Kalimantan Barat,KAPUAS HULU,38.159046,13927.582422,29842.03,254995.0,12187100.86,0.318,66.7,Fee,2020
2022,Kalimantan Barat,KOTA PONTIANAK,75.10805700000002,27414.1808055,118.32,669795.0,44320310.5,0.363,80.48,Ban,2019
2022,Kalimantan Barat,KOTA SINGKAWANG,7.32966,2675.23854,504.0,241467.0,11931618.9,0.291,72.89,Fee,2020
2019,Kalimantan Selatan,TANAH LAUT,53.50800000000001,19530.888000000003,3631.35,343890,13902297.08,0.271,69.04,Ban,2018
2019,Kalimantan Selatan,KOTABARU,19.3032,7045.872400000001,9482.73,342217,24113346.66,0.335,68.95,None,2019
2019,Kalimantan Selatan,BARITO KUALA,8.94446,3264.8856800000003,2996.46,313595,8696327.87,0.285,66.24,Ban,2018
2019,Kalimantan Selatan,TAPIN,24.48756,8938.5285,2700.82,191372,8438249.39,0.268,70.13,Ban,2019
2019,Kalimantan Selatan,HULU SUNGAI SELATAN,23.59071,8610.535635,1804.94,237702,6555479.18,0.288,68.8,None,2019
2019,Kalimantan Selatan,HULU SUNGAI TENGAH,32.663036000000005,11921.874908000002,1472.0,272419,7039389.04,0.288,68.8,None,2019
2019,Kalimantan Selatan,HULU SUNGAI UTARA,11.829212,4317.879555,892.7,237573,4940268.0,0.327,65.49,Ban,2019
2019,Kalimantan Selatan,TANAH BUMBU,21.06936,7690.466159999999,5006.96,360187,20036047.04,0.346,70.5,Ban,2019
2019,Kalimantan Selatan,BALANGAN,7.489079999999999,2733.30688,1878.3,131428,11027661.3,0.273,68.39,None,2019
2019,Kalimantan Selatan,KOTA BANJARMASIN,74.89902,27338.37333,72.0,708606,33012593.07,0.326,77.16,Ban,2016
2019,Kalimantan Selatan,KOTA BANJARBARU,21.5163,7853.589900000001,371.0,262719,9701100.82,0.357,79.22,Ban,2016
2020,Kalimantan Selatan,BARITO KUALA,11.172,4077.7752,2996.46,313021.0,8710471.97,0.277,66.22,Ban,2018
2020,Kalimantan Selatan,TAPIN,25.65454,9364.003959999998,2700.82,189475.0,8393891.5,0.274,70.11,Ban,2019
2020,Kalimantan Selatan,HULU SUNGAI SELATAN,23.874630000000003,8713.831815,1804.94,228006.0,6564931.01,0.3,68.85,Fee,2020
2020,Kalimantan Selatan,HULU SUNGAI TENGAH,28.50998,10406.372555999998,1472.0,258721.0,7052349.92,0.285,68.84,Fee,2020
2020,Kalimantan Selatan,HULU SUNGAI UTARA,11.995506,4378.341075,892.7,226727.0,4968807.73,0.319,65.59,Ban,2019
2020,Kalimantan Selatan,TABALONG,23.65383,8633.437629999999,3766.97,253305.0,17742456.98,0.346,72.19,Ban,2018
2020,Kalimantan Selatan,BALANGAN,8.22464,3002.220936,1878.3,130355.0,10722299.39,0.298,68.82,Fee,2020
2020,Kalimantan Selatan,KOTA BANJARMASIN,63.339200000000005,23118.957409,72.0,657663.0,32727171.4,0.342,77.1,Ban,2016
2020,Kalimantan Selatan,KOTA BANJARBARU,31.424832,11470.268736,371.0,253442.0,9538459.18,0.381,79.1,Ban,2016
2021,Kalimantan Selatan,TANAH LAUT,19.8436,7242.709600000001,3631.35,354340.0,15326244.74,0.232,69.87,Ban,2018
2021,Kalimantan Selatan,KOTABARU,14.3275,5229.4891,9482.73,329483.0,26492463.18,0.306,69.13,Fee,2020
2021,Kalimantan Selatan,BANJAR,77.651818,28342.894521818176,4668.0,572109.0,17934282.46,0.344,69.89,Ban,2016
2021,Kalimantan Selatan,BARITO KUALA,11.3952,4159.2048,2996.46,316963.0,9174921.47,0.284,66.64,Ban,2018
2021,Kalimantan Selatan,TAPIN,26.883659999999995,9812.63276,2700.82,191801.0,9387409.72,0.289,70.31,Ban,2019
2021,Kalimantan Selatan,HULU SUNGAI SELATAN,24.338535,8883.38022,1804.94,229960.0,7125712.36,0.275,69.21,Fee,2020
2021,Kalimantan Selatan,HULU SUNGAI TENGAH,25.779359,9409.321557,1472.0,260754.0,7394016.1,0.331,69.05,Fee,2020
2021,Kalimantan Selatan,HULU SUNGAI UTARA,13.319748,4861.68735,892.7,228831.0,5253448.85,0.378,66.12,Ban,2019
2021,Kalimantan Selatan,TABALONG,24.3168,8875.8072,3766.97,256903.0,19934957.43,0.288,72.6,Ban,2018
2021,Kalimantan Selatan,TANAH BUMBU,31.30568681818181,11426.297585181816,5006.96,328146.0,22387305.27,0.281,71.0,Ban,2019
2021,Kalimantan Selatan,BALANGAN,8.1872,2988.471276,1878.3,132213.0,12201610.56,0.277,69.11,Fee,2020
2021,Kalimantan Selatan,KOTA BANJARMASIN,64.673665,23606.116308000004,72.0,662320.0,34596065.0,0.35,77.57,Ban,2016
2021,Kalimantan Selatan,KOTA BANJARBARU,39.03627,14248.48266,371.0,258753.0,10003080.05,0.361,79.26,Ban,2016
2022,Kalimantan Selatan,TANAH LAUT,29.142309714285712,10636.793166285714,3631.35,361044.0,19019178.93,0.263,70.35,Ban,2018
2022,Kalimantan Selatan,KOTABARU,41.86182,15279.15081,9482.73,334158.0,33313304.08,0.331,69.74,Fee,2020
2022,Kalimantan Selatan,BANJAR,83.86883257142857,30611.81181085714,4668.0,579910.0,21071724.88,0.3,70.72,Ban,2016
2022,Kalimantan Selatan,BARITO KUALA,11.5656,4221.5796,2996.46,321769.0,9871873.16,0.289,67.37,Ban,2018
2022,Kalimantan Selatan,TAPIN,16.856302857142854,6152.610084,2700.82,194628.0,12770255.04,0.291,71.02,Ban,2019
2022,Kalimantan Selatan,HULU SUNGAI SELATAN,24.536265,8956.18035,1804.94,232212.0,8349097.08,0.26,69.76,Fee,2020
2022,Kalimantan Selatan,HULU SUNGAI TENGAH,21.41428,7816.331282285714,1472.0,263061.0,7947821.59,0.228,69.7,Fee,2020
2022,Kalimantan Selatan,TABALONG,24.6624,9001.881599999999,3766.97,261353.0,29172842.76,0.337,73.13,Ban,2018
2022,Kalimantan Selatan,TANAH BUMBU,20.46966,7471.448040000001,5006.96,335079.0,31058585.38,0.292,71.79,Ban,2019
2022,Kalimantan Selatan,BALANGAN,8.241294,3008.24775,1878.3,134512.0,19540390.18,0.266,69.73,Fee,2020
2022,Kalimantan Selatan,KOTA BANJARBARU,59.45283,21700.286185000004,371.0,265575.0,11788180.52,0.341,79.68,Ban,2016
2019,Kalimantan Tengah,KOTAWARINGIN BARAT,18.2445,6659.3955,10759.0,312011,19332098.04,0.308,72.85,None,2019
2019,Kalimantan Tengah,KOTAWARINGIN TIMUR,51.051148,18633.36512,16796.0,470288,26809508.03,0.299,71.16,None,2019
2019,Kalimantan Tengah,KAPUAS,24.05565,8780.362200000001,14999.0,359976,16616838.7,0.344,69.38,None,2019
2019,Kalimantan Tengah,BARITO UTARA,10.458,3816.82,83.0,132800,9801119.59,0.309,70.52,None,2019
2019,Kalimantan Tengah,KATINGAN,6.336846,2312.88426,175.0,175000,8223734.66,0.274,68.55,None,2019
2019,Kalimantan Tengah,SUKAMARA,5.0894415,1857.41480925,3827.0,65059,4193483.92,0.33,67.95,None,2019
2019,Kalimantan Tengah,PULANG PISAU,15.972627999999998,5829.918752,8997.0,125958,5297948.62,0.357,68.34,None,2019
2019,Kalimantan Tengah,BARITO TIMUR,17.7625,6483.259999999999,3834.0,126522,7548501.93,0.339,71.34,None,2019
2019,Kalimantan Tengah,KOTA PALANGKARAYA,20.96588,7652.710649999999,2399.5,292739,18330719.52,0.357,80.77,None,2019
2020,Kalimantan Tengah,KOTAWARINGIN BARAT,15.0192,5482.2012,10759.0,270388.0,20521899.85,0.333,72.87,Fee,2020
2020,Kalimantan Tengah,KOTAWARINGIN TIMUR,52.224202,19061.918822,16796.0,428895.0,26996329.66,0.323,71.31,Fee,2020
2020,Kalimantan Tengah,KAPUAS,24.9372,9102.0348,14999.0,410446.0,16565137.1,0.316,69.48,Fee,2020
2020,Kalimantan Tengah,BARITO UTARA,10.458,3816.82,83.0,154812.0,9391707.3,0.337,70.59,Fee,2020
2020,Kalimantan Tengah,KATINGAN,6.513228,2377.441506,175.0,162222.0,8297242.54,0.252,68.68,Fee,2020
2020,Kalimantan Tengah,SUKAMARA,5.032652625,1836.662971,3827.0,63464.0,4421503.75,0.3,68.03,Fee,2020
2020,Kalimantan Tengah,PULANG PISAU,16.291779,5946.499335,8997.0,134499.0,5588534.44,0.302,68.45,Fee,2020
2020,Kalimantan Tengah,BARITO TIMUR,16.7573,6116.6291,3834.0,113229.0,7103694.89,0.333,71.39,Fee,2020
2020,Kalimantan Tengah,KOTA PALANGKARAYA,21.806142,7959.214578,2399.5,293457.0,18277196.12,0.34,80.77,Fee,2020
2021,Kalimantan Tengah,KAPUAS,41.04,14979.6,14999.0,416181.0,18695936.39,0.312,69.63,Fee,2020
2021,Kalimantan Tengah,BARITO UTARA,12.674,4625.9220000000005,83.0,157231.0,10565226.0,0.308,70.79,Fee,2020
2021,Kalimantan Tengah,SERUYAN,20.365,7432.77,16404.0,164378.0,9890066.35,0.262,67.67,Fee,2020
2021,Kalimantan Tengah,GUNUNG MAS,50.775,18532.875,10805.0,138407.0,7173231.74,0.278,71.03,Fee,2020
2021,Kalimantan Tengah,PULANG PISAU,17.005471,6206.813465999999,8997.0,135336.0,5969695.94,0.262,68.53,Fee,2020
2021,Kalimantan Tengah,BARITO TIMUR,17.2087,6281.771199999999,3834.0,114243.0,7949947.24,0.297,71.47,Fee,2020
2021,Kalimantan Tengah,KOTA PALANGKARAYA,28.829608,10522.699725,2399.5,298954.0,19649166.94,0.362,80.82,Fee,2020
2022,Kalimantan Tengah,KAPUAS,53.59552275000001,19561.90484325,14999.0,423210.0,22998135.63,0.303,70.01,Fee,2020
2022,Kalimantan Tengah,BARITO SELATAN,0.6696,244.3967,883.0,131997.0,8131626.99,0.309,71.01,Fee,2020
2022,Kalimantan Tengah,BARITO UTARA,12.386,4520.774,83.0,160235.0,14297642.46,0.301,71.21,Fee,2020
2022,Kalimantan Tengah,SERUYAN,20.5475,7499.8375,16404.0,166072.0,10808711.83,0.292,68.24,Fee,2020
2022,Kalimantan Tengah,GUNUNG MAS,50.765,18529.18,10805.0,142309.0,8135262.31,0.262,71.4,Fee,2020
2022,Kalimantan Tengah,PULANG PISAU,17.173841999999997,6268.864462,8997.0,136221.0,6464138.66,0.288,69.01,Fee,2020
2022,Kalimantan Tengah,MURUNG RAYA,13.9325,5084.9525,237.0,113483.0,12998614.08,0.26,68.63,Fee,2020
2022,Kalimantan Tengah,BARITO TIMUR,17.0274,6215.3784,3834.0,115406.0,10945007.21,0.294,72.07,Fee,2020
2022,Kalimantan Tengah,KOTA PALANGKARAYA,29.607259,10806.826894,2399.5,305907.0,21954874.76,0.383,81.16,Fee,2020
2019,Kalimantan Timur,PASER,15.632803999999998,5705.794775999999,7730.88,199147,48025891.19,0.262,72.29,None,2019
2019,Kalimantan Timur,KUTAI KARTANEGARA,16.335438,5962.515042,27263.1,824709,162105543.9,0.278,73.78,None,2019
2019,Kalimantan Timur,BERAU,42.817872,15628.067996,36962.37,395128,39104693.57,0.345,74.88,Ban,2019
2019,Kalimantan Timur,KUTAI TIMUR,52.9825,19338.795,35747.5,432902,133873512.6,0.346,73.49,None,2019
2019,Kalimantan Timur,PENAJAM PASER UTARA,20.5029,7483.471100000001,3333.06,183452,9124942.07,0.322,71.64,None,2019
2019,Kalimantan Timur,KOTA BALIKPAPAN,33.02064000000001,12052.654560000004,533.0,681718,105138568.1,0.302,80.11,Ban,2018
2019,Kalimantan Timur,KOTA SAMARINDA,121.57706,44375.45178,718.0,874560,67604540.75,0.341,80.2,Ban,2019
2019,Kalimantan Timur,KOTA BONTANG,20.342,7424.544000000001,149.8,163189,58006656.54,0.338,80.09,Ban,2018
2020,Kalimantan Timur,PASER,14.808948,5405.386052,7730.88,275452.0,43234505.66,0.29,72.04,Fee,2020
2020,Kalimantan Timur,KUTAI KARTANEGARA,16.627830000000003,6069.169739999999,27263.1,729382.0,149045196.8,0.294,73.59,Fee,2020
2020,Kalimantan Timur,PENAJAM PASER UTARA,32.601207,11899.169102000002,3333.06,178681.0,9050576.5,0.292,71.41,Fee,2020
2020,Kalimantan Timur,KOTA BALIKPAPAN,34.69104,12662.298,533.0,688318.0,103918750.6,0.311,80.01,Ban,2018
2020,Kalimantan Timur,KOTA SAMARINDA,123.53123999999998,45089.20707,718.0,827994.0,66526911.43,0.324,80.11,Ban,2019
2020,Kalimantan Timur,KOTA BONTANG,18.6264,6798.572999999999,149.8,178917.0,55664039.6,0.405,80.02,Ban,2018
2021,Kalimantan Timur,PASER,15.725556,5739.827939999999,7730.88,277602.0,53887948.57,0.288,72.93,Fee,2020
2021,Kalimantan Timur,KUTAI KARTANEGARA,17.495574,6385.741458,27263.1,733626.0,177416584.2,0.283,74.06,Fee,2020
2021,Kalimantan Timur,KUTAI TIMUR,46.6884,17041.5476,35747.5,449161.0,136617573.3,0.328,73.81,Fee,2020
2021,Kalimantan Timur,PENAJAM PASER UTARA,27.595733000000003,10072.552916,3333.06,180657.0,10089643.12,0.263,72.01,Fee,2020
2021,Kalimantan Timur,KOTA BALIKPAPAN,35.79912,13066.54992,533.0,695287.0,111382197.7,0.325,80.71,Ban,2018
2021,Kalimantan Timur,KOTA SAMARINDA,115.78815,42262.96528999999,718.0,831460.0,71170547.8,0.322,80.76,Ban,2019
2021,Kalimantan Timur,KOTA BONTANG,18.6876,6820.9794,149.8,180843.0,57949626.32,0.34,80.59,Ban,2018
2022,Kalimantan Timur,PASER,16.181131999999998,5906.252308,7730.88,280065.0,76201776.04,0.282,73.44,Fee,2020
2022,Kalimantan Timur,KUTAI KARTANEGARA,24.662322,9001.64535,27263.1,738189.0,240402389.8,0.269,74.67,Fee,2020
2022,Kalimantan Timur,BERAU,36.115668,13182.557636,36962.37,258537.0,60155558.08,0.352,75.74,Ban,2019
2022,Kalimantan Timur,KUTAI BARAT,13.728017777777778,5011.011837777778,20384.6,175998.0,43409061.26,0.3,72.92,Fee,2020
2022,Kalimantan Timur,KUTAI TIMUR,48.9463,17865.1051,35747.5,468820.0,211094483.7,0.304,74.35,Fee,2020
2022,Kalimantan Timur,PENAJAM PASER UTARA,28.630834000000004,10450.636234,3333.06,183043.0,13187390.18,0.274,72.55,Fee,2020
2022,Kalimantan Timur,MAHAKAM ULU,4.59,1675.392,15315.0,33535.0,3169293.29,0.288,68.75,Fee,2020
2022,Kalimantan Timur,KOTA BALIKPAPAN,37.06056,13527.002160000002,533.0,703611.0,127325667.4,0.334,81.13,Ban,2018
2022,Kalimantan Timur,KOTA SAMARINDA,116.86275,42655.23011,718.0,834824.0,83335592.94,0.346,81.43,Ban,2019
2022,Kalimantan Timur,KOTA BONTANG,18.7632,6848.352,149.8,183161.0,63109984.27,0.324,80.94,Ban,2018
2019,Kalimantan Utara,NUNUKAN,9.40182,3431.44491,13841.9,207629,25430864.44,0.282,66.32,Ban,2019
2019,Kalimantan Utara,KOTA TARAKAN,26.231000000000005,9574.2504,250.8,270864,36266948.88,0.271,76.09,Ban,2019
2020,Kalimantan Utara,NUNUKAN,9.80013,3577.28814,13841.9,199100.0,26300564.4,0.262,65.79,Ban,2019
2020,Kalimantan Utara,KOTA TARAKAN,29.7721,10867.088500000002,250.8,242800.0,38053065.97,0.295,75.83,Ban,2019
2021,Kalimantan Utara,NUNUKAN,8.90553,3250.43325,13841.9,203200.0,29779871.6,0.261,66.46,Ban,2019
2021,Kalimantan Utara,TANA TIDUNG,2.82012,1029.40557,4828.58,26400.0,6673092.18,0.312,67.76,Fee,2020
2022,Kalimantan Utara,NUNUKAN,9.09084,3317.86053,13841.9,208303.0,40229006.3,0.265,67.16,Ban,2019
2022,Kalimantan Utara,TANA TIDUNG,3.02247,1102.89057,4828.58,27571.0,8610140.61,0.279,68.6,Fee,2020
2019,Kepulauan Bangka Belitung,BANGKA,23.9955,8758.523116,3016.85,337337,13765427.63,0.269,72.39,None,2019
2019,Kepulauan Bangka Belitung,BANGKA SELATAN,14.927198,5448.273974000001,3598.24,209973,8664389.95,0.269,66.54,None,2019
2019,Kepulauan Bangka Belitung,BANGKA TENGAH,11.796,4305.692999999999,2259.98,196196,8566895.53,0.269,70.33,None,2019
2019,Kepulauan Bangka Belitung,KOTA PANGKAL PINANG,24.79162,9048.717552,104.54,212727,13648934.02,0.269,77.97,None,2019
2020,Kepulauan Bangka Belitung,BANGKA,24.206284,8835.485624,3016.85,326265.0,13932937.7,0.262,72.4,Fee,2020
2020,Kepulauan Bangka Belitung,BELITUNG,0.42594,155.46546,2270.71,182079.0,9826820.91,0.262,72.51,Fee,2020
2020,Kepulauan Bangka Belitung,BANGKA TENGAH,11.9835,4374.021,2259.98,198946.0,8447020.56,0.262,70.45,Fee,2020
2020,Kepulauan Bangka Belitung,BANGKA BARAT,8.7610805,3197.8912265,2851.41,204612.0,13414979.73,0.262,69.08,Fee,2020
2020,Kepulauan Bangka Belitung,BELITUNG TIMUR,5.5542235,2027.3399995,2588.4,127018.0,7833738.65,0.262,70.92,Fee,2020
2020,Kepulauan Bangka Belitung,KOTA PANGKAL PINANG,14.575680000000002,5319.95136,104.54,218569.0,13454648.74,0.262,78.22,Fee,2020
2021,Kepulauan Bangka Belitung,BANGKA,22.147547,8083.606893,3016.85,329911.0,16166007.55,0.256,72.46,Fee,2020
2021,Kepulauan Bangka Belitung,BELITUNG,21.807,7959.993,2270.71,184004.0,11011041.86,0.256,72.57,Fee,2020
2021,Kepulauan Bangka Belitung,BANGKA SELATAN,9.623613,3512.618745,3598.24,200051.0,9776172.96,0.256,67.06,Fee,2020
2021,Kepulauan Bangka Belitung,BANGKA TENGAH,11.688480000000002,4266.2952000000005,2259.98,201861.0,9372097.88,0.256,70.89,Fee,2020
2021,Kepulauan Bangka Belitung,KOTA PANGKAL PINANG,21.6,7883.9163,104.54,221988.0,15375991.21,0.256,78.57,Fee,2020
2022,Kepulauan Bangka Belitung,BANGKA,22.695678,8283.773134,3016.85,334344.0,17958776.52,0.236,72.95,Fee,2020
2022,Kepulauan Bangka Belitung,BELITUNG,46.368,16924.685400000002,2270.71,186331.0,12322373.86,0.236,73.38,Fee,2020
2022,Kepulauan Bangka Belitung,BANGKA TENGAH,11.77748,4298.738730000001,2259.98,205510.0,10524128.79,0.236,71.4,Fee,2020
2022,Kepulauan Bangka Belitung,BELITUNG TIMUR,8.656400000000001,3159.4874000000004,2588.4,130463.0,9785767.95,0.236,72.29,Fee,2020
2019,Kepulauan Riau,BINTAN,7.233299999999999,2640.17988,1317.15,159400,21303013.23,0.3,73.98,None,2019
2019,Kepulauan Riau,KARIMUN,41.2096,15041.306599999998,930.45,232800,13544171.26,0.303,71.1,None,2019
2019,Kepulauan Riau,NATUNA,5.80032,2117.280888,1999.16,77770,21795500.69,0.299,72.63,None,2019
2019,Kepulauan Riau,LINGGA,3.4918400000000003,1274.68544,2210.82,89780,4274268.9,0.282,64.98,None,2019
2019,Kepulauan Riau,KEPULAUAN ANAMBAS,2.4288840000000005,886.452984,627.03,42310,17439770.75,0.281,68.48,None,2019
2019,Kepulauan Riau,KOTA BATAM,253.15410000000003,92401.1629,1034.73,1376010,164490116.0,0.331,81.09,None,2019
2019,Kepulauan Riau,KOTA TANJUNG PINANG,37.3178,13620.789,150.37,211580,20167982.49,0.314,78.73,None,2019
2020,Kepulauan Riau,BINTAN,6.62408,2417.9566,1317.15,159518.0,20743697.61,0.305,74.13,Fee,2020
2020,Kepulauan Riau,KARIMUN,43.414,15845.99485,930.45,253457.0,13310630.17,0.315,71.44,Fee,2020
2020,Kepulauan Riau,NATUNA,5.673708,2071.020028,1999.16,81495.0,18405913.23,0.337,72.72,Fee,2020
2020,Kepulauan Riau,LINGGA,2.8386599999999995,1036.0701,2210.82,98633.0,4292433.34,0.281,65.29,Fee,2020
2020,Kepulauan Riau,KEPULAUAN ANAMBAS,2.346736,856.8319399999999,627.03,47402.0,14453581.75,0.296,68.8,Fee,2020
2020,Kepulauan Riau,KOTA BATAM,159.12120000000002,58079.0442,1034.73,1196396.0,161364182.3,0.323,81.11,Fee,2020
2020,Kepulauan Riau,KOTA TANJUNG PINANG,36.995,13503.2625,150.37,227663.0,19665012.39,0.345,78.91,Fee,2022
2021,Kepulauan Riau,BINTAN,7.796600000000001,2845.6988,1317.15,168754.0,21251125.59,0.272,74.57,Fee,2020
2021,Kepulauan Riau,KARIMUN,44.4969,16241.04755,930.45,260620.0,14195741.34,0.307,71.7,Fee,2020
2021,Kepulauan Riau,KOTA TANJUNG PINANG,29.200325,10658.0166,150.37,227757.0,20099373.55,0.347,78.93,Fee,2022
2022,Kepulauan Riau,BINTAN,9.17088,3347.2219599999994,1317.15,165781.0,22995777.49,0.288,74.99,Fee,2020
2022,Kepulauan Riau,KARIMUN,45.6484,16662.0139,930.45,266177.0,15554497.43,0.288,72.65,Fee,2020
2022,Kepulauan Riau,NATUNA,5.8219933333333325,2124.928773333333,1999.16,85446.0,24265429.84,0.291,73.47,Fee,2020
2022,Kepulauan Riau,LINGGA,2.89986,1058.4081,2210.82,102853.0,4852610.13,0.277,66.57,Fee,2020
2022,Kepulauan Riau,KEPULAUAN ANAMBAS,2.2484,820.6659999999998,627.03,50296.0,19909089.78,0.313,69.61,Fee,2020
2022,Kepulauan Riau,KOTA BATAM,192.94849,70426.29253333333,1034.73,1269413.0,194836257.2,0.336,81.67,Fee,2020
2022,Kepulauan Riau,KOTA TANJUNG PINANG,26.55667,9692.879653333332,150.37,239854.0,21792471.59,0.347,79.64,Ban,2022
2019,Lampung,LAMPUNG BARAT,42.448,15493.212,2107.99,302828,7095651.44,0.296,67.5,None,2019
2019,Lampung,WAY KANAN,0.162495,59.311989,3522.11,450109,13981191.16,0.299,67.19,None,2019
2019,Lampung,PRINGSEWU,31.778,11598.794000000002,617.19,400187,11156953.24,0.295,69.97,None,2019
2019,Lampung,KOTA BANDAR LAMPUNG,205.044,74840.514,183.75,1051500,59203979.34,0.316,77.33,None,2019
2019,Lampung,KOTA METRO,24.674157,9006.173212999998,73.21,167411,6320907.78,0.342,76.77,None,2019
2020,Lampung,LAMPUNG BARAT,42.966,15682.079,2107.99,302139.0,7131893.53,0.295,67.8,Fee,2020
2020,Lampung,WAY KANAN,0.2302559999999999,84.04378799999999,3522.11,473575.0,13985521.71,0.311,67.44,Fee,2020
2020,Lampung,PESAWARAN,35.87200000000001,13093.572,1288.08,477468.0,16211738.92,0.288,65.79,Fee,2020
2020,Lampung,KOTA BANDAR LAMPUNG,131.88156,48136.95384,183.75,1166066.0,58869436.72,0.359,77.44,Fee,2020
2020,Lampung,KOTA METRO,24.830612,9062.785853,73.21,168676.0,6289542.94,0.299,77.19,Fee,2020
2021,Lampung,LAMPUNG TENGAH,227.1216,82899.77279999999,4559.57,1477395.0,74335949.95,0.291,70.23,Fee,2020
2021,Lampung,TANGGAMUS,41.32464,15083.59104,2947.59,645807.0,16337174.45,0.265,66.65,Fee,2020
2021,Lampung,WAY KANAN,0.153504,56.02919200000001,3522.11,476871.0,14661891.51,0.283,67.57,Fee,2020
2021,Lampung,PRINGSEWU,9.7638,3563.7696,617.19,406823.0,11662927.85,0.277,70.45,Fee,2020
2021,Lampung,KOTA BANDAR LAMPUNG,134.01828,48916.4721,183.75,1184949.0,61525514.56,0.344,77.58,Fee,2020
2021,Lampung,KOTA METRO,25.001509,9125.620588,73.21,169781.0,6576893.19,0.309,77.49,Fee,2020
2022,Lampung,LAMPUNG TENGAH,106.3728,38825.94,4559.57,1500022.0,82454637.32,0.299,70.8,Fee,2020
2022,Lampung,TANGGAMUS,76.7802,28024.9935,2947.59,652898.0,18123759.42,0.261,67.22,Fee,2020
2022,Lampung,WAY KANAN,15.3616,5606.8904,3522.11,481036.0,16152949.21,0.283,68.04,Fee,2020
2022,Lampung,PRINGSEWU,32.546,11879.232000000002,617.19,408415.0,12852318.86,0.272,70.98,Fee,2020
2022,Lampung,TULANG BAWANG BARAT,21.84278383333333,7972.392882666667,1257.09,289620.0,13233014.81,0.261,67.13,Fee,2020
2022,Lampung,KOTA BANDAR LAMPUNG,136.84404,49948.0137,183.75,1209937.0,67940869.72,0.369,78.01,Fee,2020
2022,Lampung,KOTA METRO,25.141115,9176.858397,73.21,171169.0,7224646.91,0.299,77.89,Fee,2020
2019,Maluku,MALUKU TENGGARA,3.486,1272.2752000000005,1031.81,99790,3225119.16,0.32,65.85,None,2019
2019,Maluku,BURU SELATAN,9.4953,3465.7845,3780.56,63328,1405878.87,0.32,64.42,None,2019
2019,Maluku,KOTA AMBON,39.25794,14329.276579999998,298.61,478616,14808718.93,0.32,80.81,Ban,2019
2020,Maluku,BURU SELATAN,7.0817000000000005,2584.7538,3780.56,75410.0,1418560.52,0.32,64.69,Fee,2020
2020,Maluku,KOTA AMBON,43.01904,15701.81604,298.61,347288.0,14706629.91,0.32,80.84,Ban,2019
2021,Maluku,MALUKU TENGAH,33.04207999999999,12060.18848,7953.81,424730.0,9099878.41,0.26,71.32,Fee,2020
2021,Maluku,BURU SELATAN,7.1185,2598.2180000000003,3780.56,76715.0,1483552.34,0.26,64.8,Fee,2020
2021,Maluku,KOTA TUAL,8.48934,3098.6833599999995,254.39,90322.0,2623604.41,0.26,68.16,Fee,2020
2022,Maluku,MALUKU TENGAH,38.22525,13952.3805,7953.81,427050.0,9985587.48,0.26,71.81,Fee,2020
2022,Maluku,BURU SELATAN,6.8442,2498.166,3780.56,78515.0,1627227.44,0.26,65.37,Fee,2020
2019,Maluku Utara,HALMAHERA UTARA,17.45488,6371.10105,3896.9,193832,5592458.62,0.24,67.75,None,2019
2019,Maluku Utara,KOTA TERNATE,9.831440000000002,3588.31784,111.39,233208,10632249.58,0.268,80.03,None,2019
2019,Maluku Utara,KOTA TIDORE KEPULAUAN,5.35602,1955.1195800000005,1645.73,101410,2880484.17,0.26,70.83,None,2019
2020,Maluku Utara,HALMAHERA UTARA,18.359045,6700.886877,3896.9,197638.0,5689636.66,0.283,67.5,Fee,2020
